,prediction,actual,difference,% error
0,5069.3013,3694.01,1375.2912695312498,37.23880215593542
1,1680.698,1816.81,136.11200195312495,7.517264635814745
2,1682.0645,1773.27,91.20554687499998,5.1700923386346584
3,2513.9446,1931.94,582.004580078125,30.143475610012466
4,1391.1984,1282.88,108.31836425781239,8.479044730151038
5,2366.6497,2355.95,10.699658203125182,0.4752767172282536
6,1870.6248,1512.46,358.16475585937496,23.706162480130008
7,1820.7458,1875.93,55.184150390625064,2.9675580965250536
8,2072.2449,2161.62,89.37512695312489,4.156805679292773
9,1768.6084,1787.53,18.921601562499973,1.0862011019110402
10,1691.8478,1675.87,15.97777832031261,0.9829439992550935
11,2386.4277,2416.7,30.272265624999818,1.273054179422465
12,1967.6582,2261.19,293.53179687500005,13.000534859994078
13,2245.1355,2753.08,507.9445019531249,18.46485309862524
14,1711.2728,1744.3175,33.04467285156261,1.9225318895278505
15,2732.078,2165.18,566.8978808593752,26.199525361982158
16,10107.636,10117.8554089529,10.219666765400689,0.1059427775774286
17,2571.5676,3145.24,573.6723730468748,18.252378551529205
18,1671.3896,1666.28,5.109648437500027,0.33655602044061167
19,1718.5865,1485.47,233.11654785156247,15.721484811373209
20,1853.2487,2013.33,160.08134277343743,7.973927430490033
21,1730.6079,1699.58,31.027910156250073,1.8544956799827113
22,2351.9033,2060.13,291.7733203124999,14.183687528207386
23,2812.2458,2870.98,58.73415039062502,2.0628439129168585
24,7162.278,10117.8554089529,2955.5775769216507,29.21500043679095
25,1683.2966,1694.14,10.8433691406251,0.6693674845763761
26,2754.8762,2436.93,317.94622070312516,13.06483553181528
27,1433.3179,1449.56,16.242128906249945,1.1545818039425917
28,1599.2101,1695.28,96.06991699218747,5.694719656570279
29,1778.5765,1858.97,80.39346191406253,4.350350471589352
30,2434.7483,2473.34,38.591708984375146,1.5802036099495174
31,1590.7908,1491.34,99.45077148437508,6.699831850893869
32,1677.4791,1684.25,6.7708740234375,0.4315699079054756
33,3025.3096,2728.57,296.73957031249984,10.89160667599218
34,1835.5414,1997.22,161.67861816406253,8.118185639832536
35,1365.6328,1676.86,311.2271874999999,18.584393779510656
36,1789.1831,2017.85,228.6668945312499,11.354170214841327
37,3804.9722,4258.56,453.5878320312504,10.66169135985993
38,1632.8221,1530.17,102.65214355468743,6.73901909325246
39,1314.8066,1562.62,247.8133593749999,15.885751533791387
40,1583.5986,1559.63,23.96863281249989,1.5683714057482319
41,2822.5881,3137.83,315.2418652343749,10.06082423564045
42,1976.5222,2033.64,57.1177832031251,2.8325377409187715
